word,count,normalized_count
frota,124329,0.00010134959933604384
parmi,124318,0.00010134063243698813
itron,124310,0.00010133411105585672
libpq,124309,0.0001013332958832153
dvico,124266,0.0001012982434596339
pasar,124251,0.00010128601587001249
circo,124222,0.0001012623758634111
hetty,124188,0.00010123465999360256
nalle,124180,0.00010122813861247114
grohl,124171,0.00010122080205869829
merri,124152,0.00010120531377851117
creak,124122,0.00010118085859926835
apear,124122,0.00010118085859926835
benni,124117,0.0001011767827360612
heian,124101,0.00010116373997379836
rober,124095,0.0001011588489379498
erath,124073,0.00010114091513983839
shiri,124072,0.00010114009996719697
takeo,124070,0.0001011384696219141
grrrl,124042,0.00010111564478795413
poppe,124030,0.00010110586271625701
splay,124026,0.0001011026020256913
dupes,123989,0.00010107244063795848
montt,123985,0.00010106917994739277
larks,123985,0.00010106917994739277
voles,123980,0.00010106510408418563
encre,123978,0.00010106347373890278
newid,123973,0.00010105939787569564
malus,123958,0.00010104717028607422
tagen,123954,0.00010104390959550852
cinta,123893,0.00010099418406438144
moono,123892,0.00010099336889174
fowey,123850,0.00010095913164080005
hoffa,123842,0.00010095261025966864
shani,123809,0.00010092570956250153
hbswk,123765,0.00010088984196627871
eclat,123738,0.00010086783230496016
doric,123724,0.00010085641988798018
bonet,123703,0.0001008393012625102
crapo,123693,0.00010083114953609593
ribas,123653,0.00010079854263043883
aldon,123653,0.00010079854263043883
ptype,123630,0.00010077979365968599
toews,123623,0.000100774087451196
huong,123618,0.00010077001158798887
ifanc,123602,0.00010075696882572602
tomah,123583,0.0001007414805455389
yampa,123546,0.00010071131915780608
dubey,123545,0.00010071050398516465
mutts,123475,0.00010065344190026473
fitts,123463,0.00010064365982856759
ghyll,123412,0.0001006020860238548
xdocs,123377,0.00010057355498140483
frech,123371,0.00010056866394555627
kamer,123365,0.00010056377290970769
retna,123357,0.00010055725152857628
altix,123351,0.0001005523604927277
vasca,123344,0.00010054665428423772
zudem,123302,0.00010051241703329776
meese,123301,0.00010051160186065634
irked,123287,0.00010050018944367635
ensor,123277,0.00010049203771726208
riehl,123264,0.00010048144047292352
umesh,123202,0.00010043089976915502
genki,123200,0.00010042926942387215
monos,123186,0.00010041785700689217
sache,123183,0.00010041541148896789
dayne,123167,0.00010040236872670504
boers,123152,0.00010039014113708363
lujan,123151,0.00010038932596444221
bloem,123094,0.00010034286112388083
skriv,123083,0.00010033389422482513
drews,123080,0.00010033144870690084
chiro,123068,0.00010032166663520372
toils,123054,0.00010031025421822374
vonda,123048,0.00010030536318237517
minke,123023,0.00010028498386633948
veuve,122988,0.00010025645282388952
tices,122984,0.00010025319213332381
suiza,122976,0.00010024667075219238
sadiq,122961,0.00010023444316257097
scabs,122925,0.00010020509694747958
zeman,122913,0.00010019531487578246
rosat,122909,0.00010019205418521674
lovey,122861,0.00010015292589842823
bball,122777,0.00010008445139654831
whmis,122768,0.00010007711484277546
boley,122666,9.999396723334985e-05
prema,122649,9.998010929844558e-05
nhlpa,122637,9.997032722674846e-05
ladie,122619,9.995565411920276e-05
lable,122598,9.993853549373278e-05
rekha,122581,9.992467755882852e-05
twinx,122553,9.990185272486854e-05
besar,122518,9.987332168241857e-05
pulsa,122502,9.986027892015574e-05
ostia,122493,9.985294236638289e-05
abled,122479,9.98415299494029e-05
eelam,122476,9.983908443147862e-05
theis,122468,9.98325630503472e-05
ralls,122460,9.982604166921578e-05
dcmtk,122441,9.981055338902866e-05
fisma,122427,9.979914097204868e-05
stoma,122408,9.978365269186155e-05
racin,122390,9.976897958431586e-05
koloa,122367,9.975023061356302e-05
domai,122367,9.975023061356302e-05
stoys,122366,9.97494154409216e-05
lmfao,122355,9.974044854186588e-05
toure,122334,9.972332991639591e-05
ately,122316,9.970865680885022e-05
yoram,122313,9.970621129092593e-05
ronni,122298,9.969398370130452e-05
dlive,122286,9.968420162960738e-05
pdata,122281,9.968012576640025e-05
caiso,122261,9.96638223135717e-05
titen,122251,9.965567058715742e-05
merce,122243,9.9649149206026e-05
mrsid,122239,9.964588851546029e-05
joffe,122233,9.964099747961173e-05
nates,122231,9.963936713432888e-05
decon,122228,9.963692161640459e-05
acuff,122219,9.962958506263174e-05
somes,122184,9.960105402018178e-05
levey,122173,9.959208712112607e-05
jaron,122168,9.958801125791894e-05
knowe,122164,9.958475056735322e-05
orhan,122135,9.956111056075183e-05
niamh,122132,9.955866504282755e-05
ninos,122114,9.954399193528186e-05
caldo,122082,9.951790641075617e-05
gerri,122070,9.950812433905904e-05
wingo,122014,9.94624746711391e-05
pucca,121989,9.944209535510341e-05
inorg,121967,9.9424161556992e-05
ravin,121953,9.941274914001202e-05
seest,121930,9.939400016925918e-05
jaden,121918,9.938421809756206e-05
omnes,121917,9.938340292492062e-05
mente,121892,9.936302360888494e-05
mohaa,121886,9.935813257303638e-05
luego,121878,9.935161119190495e-05
copan,121846,9.932552566737927e-05
camdb,121807,9.92937339343636e-05
vandy,121805,9.929210358908075e-05
aleut,121785,9.927580013625219e-05
pkzip,121781,9.927253944568648e-05
falta,121760,9.925542082021651e-05
hosni,121715,9.921873805135226e-05
jukes,121710,9.921466218814513e-05
lofar,121692,9.919998908059943e-05
coste,121681,9.919102218154373e-05
pasko,121637,9.915515458532093e-05
xacml,121629,9.91486332041895e-05
utada,121557,9.908994077400671e-05
syros,121552,9.908586491079957e-05
gongs,121530,9.906793111268818e-05
katzi,121520,9.90597793862739e-05
busco,121498,9.90418455881625e-05
larga,121495,9.903940007023821e-05
marga,121490,9.903532420703107e-05
sanuk,121436,9.899130488439399e-05
raper,121418,9.89766317768483e-05
eckel,121405,9.896603453250973e-05
amare,121399,9.896114349666117e-05
googe,121370,9.893750349005976e-05
stevo,121362,9.893098210892835e-05
nesoi,121341,9.891386348345837e-05
cluny,121264,9.885109519006845e-05
zahir,121260,9.884783449950274e-05
lokal,121217,9.881278207592136e-05
cully,121207,9.880463034950709e-05
lbian,121193,9.87932179325271e-05
wrung,121159,9.876550206271855e-05
fagen,121133,9.874430757404145e-05
nscaa,121115,9.872963446649575e-05
nroff,121082,9.870273376932864e-05
macey,121067,9.869050617970723e-05
ilecs,121001,9.8636704785373e-05
borja,120989,9.862692271367588e-05
manse,120966,9.860817374292305e-05
carma,120948,9.859350063537735e-05
wests,120920,9.857067580141738e-05
asner,120892,9.85478509674574e-05
volun,120865,9.852584130613886e-05
augur,120764,9.844350886935469e-05
yancy,120744,9.842720541652613e-05
micki,120738,9.842231438067756e-05
hosen,120694,9.838644678445476e-05
coleg,120670,9.83668826410605e-05
motes,120668,9.836525229577764e-05
idyll,120651,9.835139436087336e-05
regle,120613,9.832041780049912e-05
rabun,120605,9.831389641936771e-05
xyzzy,120582,9.829514744861488e-05
ctags,120561,9.827802882314489e-05
dspam,120556,9.827395295993775e-05
birks,120549,9.826824675144777e-05
agata,120510,9.823645501843208e-05
pwlib,120496,9.82250426014521e-05
parce,120490,9.822015156560354e-05
frits,120455,9.819162052315358e-05
petre,120445,9.81834687967393e-05
imeem,120425,9.816716534391075e-05
erage,120378,9.812885222976365e-05
paytv,120359,9.811336394957653e-05
riled,120346,9.810276670523797e-05
zanax,120344,9.810113635995512e-05
touro,120300,9.80652687637323e-05
sueur,120290,9.805711703731803e-05
encap,120267,9.80383680665652e-05
aycan,120226,9.800494598826666e-05
resco,120210,9.799190322600383e-05
scons,120178,9.796581770147814e-05
sobol,120149,9.794217769487675e-05
pacey,120148,9.794136252223532e-05
utama,120146,9.793973217695246e-05
yount,120096,9.78989735448811e-05
vsync,120093,9.789652802695681e-05
kyrie,120056,9.786636663922399e-05
tukey,120027,9.784272663262259e-05
hanke,120009,9.78280535250769e-05
reihe,119997,9.781827145337976e-05
vnode,119988,9.781093489960692e-05
sabor,119963,9.779055558357123e-05
mahar,119954,9.778321902979838e-05
archy,119929,9.776283971376269e-05
binky,119885,9.772697211753987e-05
veers,119882,9.77245265996156e-05
robbe,119874,9.771800521848418e-05
ushio,119856,9.770333211093848e-05
dapat,119844,9.769355003924136e-05
beget,119815,9.766991003263996e-05
ciclo,119814,9.766909485999852e-05
jolee,119803,9.766012796094282e-05
versi,119791,9.765034588924569e-05
yuval,119787,9.764708519867999e-05
smime,119786,9.764627002603855e-05
gijoe,119782,9.764300933547284e-05
koons,119769,9.763241209113429e-05
dehai,119747,9.761447829302288e-05
diwan,119704,9.75794258694415e-05
thies,119654,9.753866723737012e-05
eowyn,119623,9.751339688548586e-05
surin,119621,9.751176654020301e-05
croke,119564,9.746530169964164e-05
naoki,119563,9.746448652700022e-05
doerr,119557,9.745959549115165e-05
berke,119553,9.745633480058593e-05
rodan,119519,9.74286189307774e-05
cruze,119514,9.742454306757026e-05
wispy,119494,9.740823961474172e-05
mathe,119476,9.739356650719602e-05
inure,119454,9.737563270908461e-05
nnual,119389,9.732264648739182e-05
itweb,119381,9.731612510626041e-05
oscon,119373,9.730960372512898e-05
maisy,119319,9.726558440249189e-05
dryad,119314,9.726150853928475e-05
krull,119303,9.725254164022906e-05
cobit,119302,9.725172646758763e-05
linke,119292,9.724357474117336e-05
aterm,119289,9.724112922324907e-05
bayle,119261,9.72183043892891e-05
biron,119178,9.715064506005061e-05
wishy,119147,9.712537470816637e-05
innit,119107,9.709276780250926e-05
termi,119078,9.706912779590786e-05
viedo,119071,9.706342158741786e-05
ossig,119071,9.706342158741786e-05
alber,119063,9.705690020628645e-05
briel,119048,9.704467261666503e-05
staal,119032,9.70316298544022e-05
jrotc,118998,9.700391398459366e-05
fgetc,118989,9.699657743082081e-05
ponta,118973,9.698353466855797e-05
nigms,118955,9.696886156101227e-05
lider,118929,9.694766707233516e-05
convo,118920,9.694033051856231e-05
beare,118875,9.690364774969807e-05
tence,118874,9.690283257705664e-05
pense,118848,9.688163808837952e-05
aquat,118840,9.687511670724811e-05
chafe,118832,9.686859532611669e-05
mangt,118818,9.68571829091367e-05
tapis,118812,9.685229187328814e-05
deary,118782,9.68278366940453e-05
ilias,118778,9.682457600347961e-05
kohls,118773,9.682050014027246e-05
nobly,118764,9.681316358649962e-05
etana,118739,9.679278427046392e-05
orage,118734,9.678870840725679e-05
dever,118724,9.678055668084251e-05
apoyo,118715,9.677322012706967e-05
bunko,118710,9.676914426386253e-05
hause,118666,9.673327666763972e-05
nrcan,118644,9.671534286952831e-05
marfa,118641,9.671289735160403e-05
carmi,118622,9.66974090714169e-05
lauro,118603,9.668192079122978e-05
fixit,118592,9.667295389217408e-05
cauda,118554,9.664197733179984e-05
damir,118541,9.663138008746128e-05
hayao,118538,9.662893456953699e-05
skint,118519,9.661344628934987e-05
gehen,118491,9.65906214553899e-05
subse,118468,9.657187248463706e-05
bklyn,118452,9.655882972237423e-05
hyves,118444,9.65523083412428e-05
picmg,118443,9.655149316860138e-05
loras,118439,9.654823247803567e-05
nadja,118433,9.65433414421871e-05
rajya,118420,9.653274419784854e-05
heche,118416,9.652948350728283e-05
abcam,118381,9.650095246483288e-05
vitus,118374,9.649524625634288e-05
pping,118345,9.647160624974148e-05
seann,118311,9.644389037993295e-05
goong,118301,9.643573865351866e-05
abajo,118289,9.642595658182154e-05
lansa,118283,9.642106554597298e-05
tozer,118280,9.641862002804869e-05
gover,118278,9.641698968276583e-05
misys,118277,9.64161745101244e-05
polym,118264,9.640557726578584e-05
nobby,118253,9.639661036673014e-05
byram,118216,9.636644897899732e-05
boole,118214,9.636481863371447e-05
disch,118191,9.634606966296164e-05
bldgs,118143,9.630694137617312e-05
obert,118135,9.63004199950417e-05
deepa,118105,9.627596481579886e-05
sigil,118090,9.626373722617745e-05
oogle,118065,9.624335791014177e-05
luogo,118039,9.622216342146465e-05
balko,118036,9.621971790354037e-05
bulla,118031,9.621564204033324e-05
cruft,118000,9.619037168844898e-05
seins,117964,9.616102547335758e-05
harpe,117937,9.613901581203904e-05
pyotr,117884,9.609581166204338e-05
quita,117864,9.607950820921484e-05
ramin,117848,9.606646544695199e-05
holga,117846,9.606483510166914e-05
shoah,117835,9.605586820261344e-05
stroh,117834,9.6055053029972e-05
miley,117813,9.603793440450203e-05
qando,117808,9.60338585412949e-05
tippy,117798,9.602570681488062e-05
arnot,117786,9.601592474318348e-05
mtext,117718,9.596049300356642e-05
monts,117718,9.596049300356642e-05
sopot,117716,9.595886265828356e-05
csaba,117666,9.591810402621218e-05
owego,117611,9.587326953093367e-05
vedio,117606,9.586919366772654e-05
serfs,117599,9.586348745923654e-05
vives,117594,9.58594115960294e-05
jammy,117557,9.582925020829658e-05
stupa,117550,9.58235439998066e-05
nguoi,117501,9.578360054037664e-05
klemm,117490,9.577463364132094e-05
raich,117483,9.576892743283094e-05
hacky,117422,9.571920190170386e-05
tsung,117420,9.571757155642101e-05
palio,117412,9.571105017528959e-05
temes,117408,9.570778948472388e-05
zitat,117402,9.570289844887531e-05
foran,117394,9.569637706774389e-05
amrit,117386,9.568985568661248e-05
honig,117381,9.568577982340533e-05
petok,117294,9.561485980360114e-05
gomel,117276,9.560018669605545e-05
rodos,117256,9.55838832432269e-05
seein,117239,9.557002530832263e-05
giese,117235,9.556676461775691e-05
didax,117232,9.556431909983264e-05
sifry,117187,9.55276363309684e-05
psotd,117162,9.550725701493271e-05
nuala,117135,9.548524735361417e-05
fugly,117114,9.546812872814418e-05
kword,117092,9.545019493003278e-05
womyn,117085,9.544448872154278e-05
vimeo,117073,9.543470664984566e-05
ciwmb,117070,9.543226113192137e-05
karam,117032,9.540128457154713e-05
zabel,117015,9.538742663664286e-05
kaori,117001,9.537601421966287e-05
manco,116953,9.533688593287435e-05
elihu,116940,9.532628868853579e-05
adare,116893,9.52879755743887e-05
jaqui,116854,9.525618384137303e-05
ycbcr,116800,9.521216451873594e-05
bonzo,116787,9.520156727439738e-05
feign,116753,9.517385140458884e-05
mealy,116752,9.517303623194742e-05
kidco,116739,9.516243898760886e-05
ranga,116731,9.515591760647743e-05
boule,116726,9.51518417432703e-05
appid,116725,9.515102657062887e-05
zilch,116722,9.514858105270459e-05
goins,116710,9.513879898100746e-05
pupae,116657,9.50955948310118e-05
erato,116636,9.507847620554182e-05
ebaum,116620,9.506543344327899e-05
varig,116604,9.505239068101614e-05
besse,116596,9.504586929988472e-05
krome,116572,9.502630515649046e-05
stutz,116567,9.502222929328332e-05
corin,116509,9.497494928008053e-05
radke,116457,9.49325603027263e-05
corne,116450,9.49268540942363e-05
isold,116443,9.492114788574631e-05
gamme,116430,9.491055064140775e-05
jilly,116407,9.489180167065492e-05
vidor,116402,9.488772580744778e-05
trost,116363,9.485593407443211e-05
slone,116356,9.485022786594211e-05
upham,116344,9.484044579424498e-05
stith,116329,9.482821820462357e-05
morbi,116308,9.48110995791536e-05
emwin,116307,9.481028440651217e-05
hotty,116296,9.480131750745646e-05
shuck,116293,9.479887198953219e-05
jamis,116264,9.477523198293078e-05
lemos,116263,9.477441681028935e-05
sklep,116204,9.472632162444512e-05
scign,116182,9.470838782633373e-05
neons,116180,9.470675748105086e-05
camac,116132,9.466762919426235e-05
udocs,116118,9.465621677728236e-05
telle,116103,9.464398918766095e-05
skipn,116088,9.463176159803954e-05
xsize,116056,9.460567607351386e-05
deben,115980,9.454372295276537e-05
kempe,115935,9.450704018390112e-05
enshs,115925,9.449888845748685e-05
dubna,115918,9.449318224899685e-05
estan,115912,9.448829121314829e-05
kooga,115903,9.448095465937544e-05
cisti,115899,9.447769396880973e-05
hksar,115898,9.44768787961683e-05
refco,115893,9.447280293296117e-05
nanna,115892,9.447198776031974e-05
rheem,115756,9.43611242810856e-05
greif,115707,9.432118082165564e-05
poors,115677,9.429672564241282e-05
vitex,115668,9.428938908863997e-05
foust,115654,9.427797667165999e-05
ipcop,115646,9.427145529052856e-05
annas,115640,9.426656425468e-05
yhaoo,115629,9.425759735562429e-05
mafic,115622,9.42518911471343e-05
manns,115551,9.419401388959295e-05
vanna,115502,9.4154070430163e-05
tovar,115487,9.414184284054159e-05
njdep,115465,9.412390904243018e-05
bache,115458,9.411820283394019e-05
tnrcc,115441,9.410434489903592e-05
haply,115439,9.410271455375307e-05
bisou,115424,9.409048696413166e-05
scowl,115386,9.40595104037574e-05
leics,115359,9.403750074243887e-05
deuel,115341,9.402282763489317e-05
sould,115327,9.401141521791318e-05
neked,115322,9.400733935470605e-05
ruane,115290,9.398125383018037e-05
suess,115269,9.396413520471038e-05
vande,115263,9.395924416886182e-05
statt,115231,9.393315864433614e-05
ciena,115178,9.388995449434048e-05
ering,115156,9.387202069622907e-05
pompe,115142,9.386060827924909e-05
olika,115140,9.385897793396624e-05
belch,115135,9.38549020707591e-05
jamma,115131,9.385164138019339e-05
limey,115046,9.378235170567205e-05
vulns,115018,9.375952687171208e-05
healt,115003,9.374729928209066e-05
kener,114988,9.373507169246925e-05
liger,114950,9.3704095132095e-05
mdpro,114895,9.365926063681648e-05
axkit,114864,9.363399028493224e-05
torii,114841,9.36152413141794e-05
winco,114825,9.360219855191656e-05
weipa,114814,9.359323165286086e-05
lungo,114797,9.357937371795658e-05
matto,114793,9.357611302739087e-05
seema,114785,9.356959164625946e-05
ifpri,114782,9.356714612833517e-05
korda,114769,9.355654888399661e-05
poids,114765,9.35532881934309e-05
sshrc,114760,9.354921233022376e-05
sidhe,114733,9.352720266890523e-05
nisus,114722,9.351823576984952e-05
phred,114699,9.349948679909669e-05
plonk,114698,9.349867162645526e-05
ified,114681,9.348481369155099e-05
jayna,114680,9.348399851890956e-05
feira,114622,9.343671850570677e-05
ohmic,114621,9.343590333306535e-05
haran,114612,9.34285667792925e-05
donzi,114539,9.336905917646828e-05
enced,114510,9.334541916986689e-05
beate,114510,9.334541916986689e-05
solow,114485,9.332503985383119e-05
choon,114436,9.328509639440125e-05
dices,114430,9.328020535855269e-05
bilde,114429,9.327939018591125e-05
pitta,114398,9.3254119834027e-05
baier,114381,9.324026189912273e-05
ecchi,114370,9.323129500006703e-05
porth,114302,9.317586326044996e-05
minne,114276,9.315466877177285e-05
shive,114265,9.314570187271714e-05
ulike,114249,9.31326591104543e-05
bowne,114221,9.310983427649433e-05
raghu,114218,9.310738875857004e-05
assen,114204,9.309597634159006e-05
mccaw,114190,9.308456392461007e-05
apgar,114178,9.307478185291295e-05
vivir,114133,9.30380990840487e-05
makai,114098,9.300956804159875e-05
klara,114095,9.300712252367446e-05
trunc,114082,9.29965252793359e-05
radia,114079,9.299407976141163e-05
dines,114059,9.297777630858306e-05
whizz,114054,9.297370044537593e-05
tomie,114010,9.293783284915312e-05
noahs,114009,9.29370176765117e-05
dvmrp,114005,9.293375698594599e-05
capon,113985,9.291745353311743e-05
maggs,113889,9.283919695954039e-05
mofos,113875,9.28277845425604e-05
awana,113870,9.282370867935327e-05
musso,113856,9.281229626237328e-05
anaya,113854,9.281066591709042e-05
droga,113848,9.280577488124186e-05
yonah,113820,9.278295004728189e-05
havok,113817,9.27805045293576e-05
gekko,113774,9.274545210577622e-05
ascom,113774,9.274545210577622e-05
afire,113772,9.274382176049337e-05
sowed,113771,9.274300658785194e-05
himes,113753,9.272833348030625e-05
rolly,113734,9.271284520011912e-05
parsi,113705,9.268920519351773e-05
jafar,113695,9.268105346710344e-05
wrenn,113687,9.267453208597203e-05
stasi,113661,9.265333759729491e-05
nited,113661,9.265333759729491e-05
mtune,113628,9.26264369001278e-05
iesaf,113626,9.262480655484495e-05
mumba,113620,9.261991551899638e-05
rutan,113605,9.260768792937497e-05
gloat,113594,9.259872103031927e-05
decss,113587,9.259301482182927e-05
krogh,113568,9.257752654164215e-05
scapa,113533,9.254899549919219e-05
daegu,113526,9.254328929070219e-05
garou,113516,9.253513756428792e-05
hoyts,113505,9.252617066523222e-05
hoole,113487,9.251149755768652e-05
incom,113432,9.2466663062408e-05
wyler,113418,9.245525064542802e-05
bertl,113405,9.244465340108946e-05
canad,113388,9.24307954661852e-05
lowey,113370,9.24161223586395e-05
bruck,113355,9.240389476901809e-05
almay,113331,9.238433062562382e-05
csulb,113291,9.235172371996672e-05
firme,113282,9.234438716619388e-05
prsps,113279,9.234194164826959e-05
saens,113276,9.233949613034531e-05
sesam,113274,9.233786578506245e-05
peper,113265,9.23305292312896e-05
diald,113240,9.231014991525392e-05
joram,113213,9.228814025393537e-05
thuja,113212,9.228732508129395e-05
hasse,113183,9.226368507469255e-05
tarte,113182,9.226286990205113e-05
tames,113169,9.225227265771257e-05
nites,113148,9.223515403224258e-05
jeder,113148,9.223515403224258e-05
smbus,113129,9.221966575205546e-05
noten,113123,9.22147747162069e-05
aubry,113051,9.215608228602412e-05
putra,113034,9.214222435111985e-05
nobuo,113027,9.213651814262985e-05
duell,112992,9.210798710017989e-05
squib,112968,9.208842295678563e-05
topos,112958,9.208027123037136e-05
gowan,112945,9.20696739860328e-05
nimda,112933,9.205989191433566e-05
kogyo,112911,9.204195811622427e-05
slovo,112887,9.202239397283e-05
coots,112876,9.20134270737743e-05
lefel,112849,9.199141741245575e-05
deion,112849,9.199141741245575e-05
amani,112836,9.198082016811719e-05
konya,112785,9.19392463634044e-05
helis,112725,9.189033600491874e-05
hkust,112713,9.18805539332216e-05
godel,112710,9.187810841529733e-05
junko,112684,9.185691392662021e-05
erbyn,112680,9.18536532360545e-05
pring,112626,9.180963391341742e-05
alpin,112589,9.17794725256846e-05
rebol,112571,9.17647994181389e-05
dunce,112570,9.176398424549748e-05
conny,112568,9.176235390021461e-05
burne,112541,9.174034423889607e-05
herbe,112505,9.171099802380469e-05
pilon,112483,9.169306422569328e-05
stoel,112466,9.1679206290789e-05
casos,112455,9.16702393917333e-05
kinki,112453,9.166860904645044e-05
gtlds,112438,9.165638145682903e-05
myson,112437,9.165556628418761e-05
revit,112410,9.163355662286906e-05
lagan,112375,9.16050255804191e-05
massy,112352,9.158627660966627e-05
hoofs,112318,9.155856073985774e-05
integ,112307,9.154959384080203e-05
drawl,112289,9.153492073325633e-05
seige,112261,9.151209589929636e-05
barto,112250,9.150312900024066e-05
lilli,112229,9.148601037477069e-05
welte,112213,9.147296761250784e-05
mexri,112202,9.146400071345214e-05
mowry,112198,9.146074002288643e-05
robey,112196,9.145910967760357e-05
kille,112163,9.143220898043646e-05
ahuja,112141,9.141427518232506e-05
toate,112134,9.140856897383506e-05
chive,112120,9.139715655685508e-05
vadem,112073,9.135884344270798e-05
arava,112052,9.134172481723801e-05
exedy,112019,9.13148241200709e-05
setae,111998,9.129770549460092e-05
heero,111994,9.129444480403521e-05
imlay,111948,9.125694686252954e-05
adver,111948,9.125694686252954e-05
meest,111941,9.125124065403955e-05
zafar,111936,9.124716479083242e-05
corda,111906,9.122270961158958e-05
kropp,111905,9.122189443894816e-05
barbe,111899,9.12170034030996e-05
magog,111880,9.120151512291248e-05
sibyl,111857,9.118276615215964e-05
macha,111814,9.114771372857826e-05
eople,111810,9.114445303801255e-05
caley,111794,9.11314102757497e-05
ypres,111770,9.111184613235544e-05
danze,111623,9.09920157540656e-05
baggs,111623,9.09920157540656e-05
escom,111621,9.099038540878274e-05
kabhi,111618,9.098793989085846e-05
votze,111596,9.097000609274705e-05
kaman,111593,9.096756057482277e-05
ijcai,111577,9.095451781255993e-05
panik,111569,9.09479964314285e-05
parva,111519,9.090723779935714e-05
maior,111516,9.090479228143285e-05
bagby,111515,9.090397710879143e-05
anish,111515,9.090397710879143e-05
potus,111501,9.089256469181144e-05
charl,111487,9.088115227483146e-05
witha,111486,9.088033710219002e-05
manip,111482,9.087707641162432e-05
pulte,111479,9.087463089370003e-05
smolt,111459,9.085832744087149e-05
luana,111452,9.085262123238149e-05
plzen,111434,9.083794812483579e-05
kissy,111416,9.082327501729009e-05
arpel,111411,9.081919915408295e-05
wyong,111395,9.080615639182012e-05
casar,111390,9.080208052861298e-05
reber,111366,9.078251638521872e-05
noirs,111362,9.077925569465301e-05
warty,111349,9.076865845031445e-05
astle,111347,9.07670281050316e-05
clefs,111325,9.074909430692019e-05
demme,111321,9.074583361635448e-05
mucky,111308,9.073523637201592e-05
daryn,111297,9.072626947296022e-05
cincy,111198,9.06455673814589e-05
zorba,111195,9.064312186353461e-05
sangh,111167,9.062029702957464e-05
belek,111163,9.061703633900893e-05
ftape,111162,9.06162211663675e-05
rorty,111131,9.059095081448324e-05
maceo,111114,9.057709287957898e-05
aerio,111086,9.055426804561901e-05
agefi,111038,9.05151397588305e-05
ohchr,111008,9.049068457958766e-05
peder,111006,9.048905423430481e-05
micon,111005,9.048823906166339e-05
frink,111004,9.048742388902195e-05
dexia,111000,9.048416319845624e-05
vinos,110986,9.047275078147625e-05
agian,110974,9.046296870977913e-05
spogg,110947,9.044095904846058e-05
citys,110881,9.038715765412637e-05
adolc,110876,9.038308179091923e-05
podge,110852,9.036351764752497e-05
locka,110848,9.036025695695926e-05
bzero,110816,9.033417143243358e-05
mknod,110808,9.032765005130215e-05
trudi,110789,9.031216177111503e-05
okura,110772,9.029830383621077e-05
arroz,110715,9.025183899564939e-05
beanz,110690,9.02314596796137e-05
ankur,110684,9.022656864376515e-05
wikka,110681,9.022412312584086e-05
zonet,110678,9.022167760791657e-05
zsolt,110670,9.021515622678516e-05
tstms,110636,9.018744035697663e-05
subic,110594,9.015320310603667e-05
moire,110581,9.014260586169811e-05
tufte,110579,9.014097551641525e-05
ossie,110566,9.01303782720767e-05
canty,110559,9.01246720635867e-05
philp,110545,9.011325964660671e-05
tiere,110524,9.009614102113674e-05
vapid,110502,9.007820722302533e-05
nical,110500,9.007657687774247e-05
noooo,110485,9.006434928812106e-05
angra,110484,9.006353411547964e-05
paket,110478,9.005864307963107e-05
pieds,110476,9.005701273434821e-05
cardz,110430,9.001951479284254e-05
hamby,110422,9.001299341171113e-05
petch,110418,9.000973272114542e-05
gulez,110384,8.998201685133689e-05
polti,110365,8.996652857114975e-05
neuse,110335,8.994207339190693e-05
aglow,110328,8.993636718341695e-05
pesce,110305,8.991761821266411e-05
liles,110271,8.988990234285557e-05
rando,110214,8.98434375022942e-05
kongo,110205,8.983610094852135e-05
arcom,110201,8.983284025795564e-05
certi,110185,8.98197974956928e-05
islan,110180,8.981572163248567e-05
fetes,110094,8.974561678532289e-05
osteo,110085,8.973828023155006e-05
klikk,110078,8.973257402306006e-05
umrah,110045,8.970567332589295e-05
ezell,109951,8.962904709759876e-05
popex,109935,8.961600433533591e-05
phrva,109916,8.960051605514879e-05
freeh,109809,8.951329258251604e-05
aplus,109783,8.949209809383894e-05
aalib,109777,8.948720705799037e-05
knode,109771,8.94823160221418e-05
comed,109753,8.94676429145961e-05
skeen,109749,8.94643822240304e-05
kranz,109736,8.945378497969184e-05
visby,109708,8.943096014573187e-05
macam,109706,8.942932980044901e-05
sarma,109698,8.94228084193176e-05
skipe,109677,8.940568979384761e-05
kelle,109647,8.938123461460479e-05
magid,109631,8.936819185234194e-05
shema,109616,8.935596426272053e-05
probl,109615,8.935514909007911e-05
offic,109609,8.935025805423055e-05
ainda,109606,8.934781253630626e-05
smbfs,109595,8.933884563725056e-05
verre,109592,8.933640011932628e-05
jorma,109582,8.9328248392912e-05
emmis,109574,8.932172701178058e-05
kaqws,109567,8.931602080329059e-05
swamy,109555,8.930623873159346e-05
nhgri,109550,8.930216286838632e-05
sprue,109524,8.92809683797092e-05
catno,109480,8.924510078348639e-05
tinga,109469,8.923613388443069e-05
babyz,109464,8.923205802122356e-05
nmake,109438,8.921086353254643e-05
geeta,109429,8.920352697877359e-05
topco,109422,8.91978207702836e-05
trope,109419,8.919537525235931e-05
magen,109416,8.919292973443503e-05
jango,109416,8.919292973443503e-05
trowd,109407,8.918559318066218e-05
gamal,109405,8.918396283537933e-05
poema,109402,8.918151731745504e-05
kayne,109365,8.915135592972222e-05
aimms,109349,8.913831316745938e-05
skyfi,109345,8.913505247689367e-05
avers,109324,8.91179338514237e-05
anthy,109321,8.911548833349941e-05
groks,109301,8.909918488067087e-05
pudge,109285,8.908614211840802e-05
